TIME,ID,CONVERSION,AVG_TIME,MIN_SUM,MAX_SUM,LIMIT_MIN,LIMIT_MAX,LIMIT_BY_CARD,COMMISSION,CURRENCY
2024-11-25 08:00:00,39,0.7,16.0,700.0,3000.0,51000.0,20200000.0,-,0.045,MXN
2024-11-25 08:00:00,42,0.7,20.0,700.0,7500.0,11000.0,28300000.0,-,0.015,MXN
2024-11-25 08:00:00,39,0.75,22.0,200.0,9000.0,61000.0,37000000.0,-,0.05,MXN
2024-11-25 08:00:00,46,0.55,22.0,800.0,3500.0,91000.0,8100000.0,-,0.05,PEN
2024-11-25 09:00:00,3,0.6,18.0,200.0,3000.0,51000.0,31300000.0,-,0.03,RUB
2024-11-25 09:00:00,2,0.55,26.0,300.0,9000.0,31000.0,15000000.0,-,0.03,RUB
2024-11-25 09:00:00,2,0.65,12.0,700.0,5500.0,41000.0,5400000.0,-,0.035,RUB
2024-11-25 09:00:00,4,0.65,26.0,400.0,3000.0,1000.0,27300000.0,-,0.05,RUB
2024-11-25 09:00:00,7,0.75,24.0,800.0,7500.0,61000.0,37500000.0,-,0.015,AZN
2024-11-25 09:00:00,7,0.55,22.0,900.0,9500.0,21000.0,17700000.0,-,0.05,AZN
2024-11-25 09:00:00,11,0.55,22.0,300.0,8500.0,41000.0,38700000.0,-,0.035,TRY
2024-11-25 09:00:00,15,0.55,8.0,300.0,7500.0,91000.0,30100000.0,-,0.05,BRL
2024-11-25 09:00:00,22,0.75,14.0,900.0,4000.0,71000.0,23400000.0,-,0.03,JPY
2024-11-25 09:00:00,30,0.55,14.0,500.0,5000.0,51000.0,3500000.0,-,0.03,USD
2024-11-25 09:00:00,31,0.6,26.0,800.0,6500.0,1000.0,18300000.0,-,0.027,USD
2024-11-25 09:00:00,38,0.5,28.0,800.0,3000.0,91000.0,31200000.0,-,0.027,GHS
2024-11-25 09:00:00,38,0.6,20.0,900.0,9000.0,61000.0,18100000.0,-,0.045,GHS
2024-11-25 09:00:00,39,0.75,24.0,600.0,5000.0,91000.0,1000000.0,-,0.027,MXN
2024-11-25 09:00:00,39,0.6,14.0,900.0,8500.0,1000.0,3000000.0,-,0.015,MXN
2024-11-25 09:00:00,40,0.55,14.0,500.0,8500.0,51000.0,23000000.0,-,0.05,MXN
2024-11-25 09:00:00,46,0.55,26.0,700.0,4000.0,41000.0,12000000.0,-,0.05,PEN
2024-11-25 09:00:00,44,0.55,26.0,800.0,5000.0,71000.0,32000000.0,-,0.015,PEN
2024-11-25 09:00:00,47,0.55,24.0,100.0,9000.0,61000.0,22500000.0,-,0.027,PEN
2024-11-25 10:00:00,1,0.75,16.0,200.0,5500.0,81000.0,7000000.0,-,0.015,UZS
2024-11-25 10:00:00,2,0.7,26.0,300.0,3500.0,41000.0,34300000.0,-,0.05,RUB
2024-11-25 10:00:00,11,0.5,8.0,500.0,6000.0,71000.0,3600000.0,-,0.045,TRY
2024-11-25 10:00:00,16,0.65,22.0,100.0,5000.0,71000.0,9300000.0,-,0.027,BRL
2024-11-25 10:00:00,15,0.6,10.0,500.0,3500.0,81000.0,21500000.0,-,0.027,BRL
2024-11-25 10:00:00,19,0.6,8.0,900.0,5000.0,91000.0,31800000.0,-,0.045,EUR
2024-11-25 10:00:00,18,0.75,24.0,800.0,5500.0,61000.0,26300000.0,-,0.027,EUR
2024-11-25 10:00:00,20,0.55,20.0,300.0,4500.0,71000.0,16500000.0,-,0.035,PHP
2024-11-25 10:00:00,21,0.5,26.0,500.0,7500.0,31000.0,6700000.0,-,0.05,JPY
2024-11-25 10:00:00,21,0.75,18.0,700.0,7500.0,51000.0,2400000.0,-,0.04,JPY
2024-11-25 10:00:00,25,0.5,14.0,400.0,4000.0,1000.0,31600000.0,-,0.015,AUD
2024-11-25 10:00:00,24,0.65,24.0,400.0,8500.0,71000.0,32200000.0,-,0.04,AUD
2024-11-25 10:00:00,28,0.75,14.0,700.0,4000.0,1000.0,21600000.0,-,0.03,MYR
2024-11-25 10:00:00,31,0.5,16.0,600.0,6500.0,41000.0,38100000.0,-,0.035,USD
2024-11-25 10:00:00,34,0.75,24.0,500.0,5000.0,61000.0,32900000.0,-,0.015,GHS
2024-11-25 10:00:00,36,0.7,16.0,600.0,9500.0,71000.0,7500000.0,-,0.035,GHS
2024-11-25 10:00:00,34,0.55,18.0,100.0,3500.0,21000.0,1300000.0,-,0.015,GHS
2024-11-25 10:00:00,40,0.5,24.0,800.0,9000.0,11000.0,7800000.0,-,0.05,MXN
2024-11-25 10:00:00,45,0.5,28.0,500.0,5000.0,41000.0,27200000.0,-,0.035,PEN
2024-11-25 10:00:00,45,0.7,26.0,700.0,9000.0,31000.0,16500000.0,-,0.027,PEN
2024-11-25 11:00:00,1,0.55,20.0,300.0,8500.0,21000.0,22800000.0,-,0.035,UZS
2024-11-25 11:00:00,1,0.75,8.0,900.0,6000.0,61000.0,36400000.0,-,0.05,UZS
2024-11-25 11:00:00,4,0.65,20.0,600.0,8000.0,11000.0,9400000.0,-,0.035,RUB
2024-11-25 11:00:00,2,0.65,16.0,400.0,4500.0,31000.0,35800000.0,-,0.035,RUB
2024-11-25 11:00:00,4,0.5,24.0,600.0,4500.0,81000.0,12900000.0,-,0.05,RUB
2024-11-25 11:00:00,9,0.75,28.0,900.0,9000.0,41000.0,13600000.0,-,0.027,AZN
2024-11-25 11:00:00,11,0.55,14.0,600.0,4000.0,51000.0,7600000.0,-,0.03,TRY
2024-11-25 11:00:00,11,0.75,16.0,800.0,3500.0,31000.0,19100000.0,-,0.05,TRY
2024-11-25 11:00:00,13,0.6,8.0,500.0,6000.0,21000.0,31100000.0,-,0.027,KZT
2024-11-25 11:00:00,15,0.75,24.0,700.0,6500.0,31000.0,33000000.0,-,0.04,BRL
2024-11-25 11:00:00,22,0.6,16.0,500.0,7500.0,11000.0,22900000.0,-,0.05,JPY
2024-11-25 11:00:00,25,0.75,10.0,600.0,6000.0,91000.0,19000000.0,-,0.035,AUD
2024-11-25 11:00:00,27,0.65,24.0,900.0,9000.0,11000.0,19700000.0,-,0.015,MYR
2024-11-25 11:00:00,28,0.5,28.0,100.0,9000.0,1000.0,14300000.0,-,0.027,MYR
2024-11-25 11:00:00,33,0.65,14.0,600.0,3000.0,21000.0,22100000.0,-,0.035,USD
2024-11-25 11:00:00,31,0.65,16.0,900.0,4500.0,61000.0,6700000.0,-,0.03,USD
2024-11-25 11:00:00,33,0.5,28.0,900.0,8500.0,61000.0,12600000.0,-,0.04,USD
2024-11-25 11:00:00,36,0.75,22.0,400.0,8500.0,31000.0,13300000.0,-,0.027,GHS
2024-11-25 11:00:00,36,0.6,10.0,100.0,3500.0,31000.0,31600000.0,-,0.035,GHS
2024-11-25 11:00:00,34,0.7,14.0,700.0,5500.0,41000.0,38600000.0,-,0.045,GHS
2024-11-25 11:00:00,39,0.5,26.0,900.0,8000.0,61000.0,14100000.0,-,0.04,MXN
2024-11-25 11:00:00,46,0.55,18.0,700.0,5000.0,21000.0,7500000.0,-,0.027,PEN
2024-11-25 12:00:00,4,0.5,18.0,500.0,7500.0,1000.0,32500000.0,-,0.015,RUB
2024-11-25 12:00:00,4,0.65,12.0,700.0,9000.0,31000.0,19400000.0,-,0.035,RUB
2024-11-25 12:00:00,6,0.65,28.0,900.0,6500.0,31000.0,3900000.0,-,0.04,AZN
2024-11-25 12:00:00,6,0.55,26.0,200.0,6500.0,51000.0,23100000.0,-,0.03,AZN
2024-11-25 12:00:00,15,0.75,22.0,100.0,9000.0,51000.0,39400000.0,-,0.05,BRL
2024-11-25 12:00:00,14,0.5,28.0,800.0,9500.0,31000.0,26400000.0,-,0.027,BRL
2024-11-25 12:00:00,18,0.5,20.0,700.0,8000.0,71000.0,11000000.0,-,0.05,EUR
2024-11-25 12:00:00,24,0.65,26.0,100.0,4000.0,21000.0,8500000.0,-,0.015,AUD
2024-11-25 12:00:00,26,0.75,20.0,400.0,5500.0,31000.0,32300000.0,-,0.035,MYR
2024-11-25 12:00:00,32,0.55,18.0,600.0,9000.0,81000.0,22700000.0,-,0.027,USD
2024-11-25 12:00:00,29,0.5,28.0,800.0,5000.0,41000.0,17400000.0,-,0.05,USD
2024-11-25 12:00:00,38,0.75,8.0,900.0,6000.0,31000.0,32200000.0,-,0.027,GHS
2024-11-25 12:00:00,34,0.7,20.0,100.0,8500.0,71000.0,18400000.0,-,0.027,GHS
2024-11-25 12:00:00,42,0.6,16.0,700.0,9000.0,91000.0,11600000.0,-,0.045,MXN
2024-11-25 12:00:00,44,0.65,24.0,200.0,3000.0,51000.0,30200000.0,-,0.035,PEN
2024-11-25 13:00:00,0,0.5,22.0,500.0,6000.0,61000.0,3100000.0,-,0.03,UZS
2024-11-25 13:00:00,0,0.5,14.0,500.0,5000.0,31000.0,27100000.0,-,0.035,UZS
2024-11-25 13:00:00,3,0.5,10.0,200.0,8500.0,81000.0,24700000.0,-,0.04,RUB
2024-11-25 13:00:00,4,0.5,20.0,400.0,9000.0,91000.0,27800000.0,-,0.045,RUB
2024-11-25 13:00:00,3,0.65,24.0,600.0,6000.0,91000.0,4800000.0,-,0.015,RUB
2024-11-25 13:00:00,7,0.5,20.0,200.0,4000.0,61000.0,39600000.0,-,0.04,AZN
2024-11-25 13:00:00,13,0.7,16.0,300.0,3500.0,21000.0,10300000.0,-,0.045,KZT
2024-11-25 13:00:00,14,0.75,12.0,900.0,9000.0,1000.0,30100000.0,-,0.05,BRL
2024-11-25 13:00:00,17,0.65,14.0,400.0,6000.0,51000.0,14500000.0,-,0.015,EUR
2024-11-25 13:00:00,25,0.6,18.0,700.0,3500.0,71000.0,24200000.0,-,0.05,AUD
2024-11-25 13:00:00,25,0.7,22.0,300.0,6000.0,41000.0,2600000.0,-,0.015,AUD
2024-11-25 13:00:00,31,0.65,20.0,200.0,3500.0,21000.0,32300000.0,-,0.045,USD
2024-11-25 13:00:00,31,0.7,12.0,400.0,4500.0,21000.0,38000000.0,-,0.045,USD
2024-11-25 13:00:00,36,0.55,14.0,300.0,9500.0,11000.0,27800000.0,-,0.027,GHS
2024-11-25 13:00:00,35,0.65,26.0,800.0,3500.0,81000.0,2700000.0,-,0.027,GHS
2024-11-25 13:00:00,39,0.65,10.0,400.0,5500.0,51000.0,36600000.0,-,0.03,MXN
2024-11-25 13:00:00,45,0.55,18.0,400.0,3500.0,1000.0,11400000.0,-,0.045,PEN
2024-11-25 13:00:00,44,0.65,16.0,500.0,8000.0,71000.0,25100000.0,-,0.045,PEN
2024-11-25 14:00:00,4,0.65,14.0,900.0,3000.0,71000.0,25900000.0,-,0.035,RUB
2024-11-25 14:00:00,2,0.5,8.0,300.0,9000.0,91000.0,1700000.0,-,0.015,RUB
2024-11-25 14:00:00,3,0.6,28.0,200.0,3500.0,1000.0,5600000.0,-,0.027,RUB
2024-11-25 14:00:00,9,0.65,28.0,800.0,6500.0,11000.0,16800000.0,-,0.035,AZN
2024-11-25 14:00:00,7,0.55,10.0,500.0,5500.0,91000.0,7800000.0,-,0.05,AZN
2024-11-25 14:00:00,18,0.5,14.0,400.0,9000.0,21000.0,8800000.0,-,0.035,EUR
2024-11-25 14:00:00,19,0.65,18.0,900.0,4000.0,81000.0,26800000.0,-,0.03,EUR
2024-11-25 14:00:00,20,0.65,10.0,400.0,7000.0,91000.0,28700000.0,-,0.027,PHP
2024-11-25 14:00:00,22,0.65,26.0,100.0,4000.0,1000.0,2700000.0,-,0.04,JPY
2024-11-25 14:00:00,24,0.55,20.0,600.0,3500.0,41000.0,32800000.0,-,0.04,AUD
2024-11-25 14:00:00,26,0.5,24.0,800.0,6500.0,91000.0,34500000.0,-,0.015,MYR
2024-11-25 14:00:00,33,0.6,20.0,600.0,4000.0,51000.0,3800000.0,-,0.045,USD
2024-11-25 14:00:00,33,0.5,12.0,800.0,3500.0,61000.0,3500000.0,-,0.035,USD
2024-11-25 14:00:00,29,0.7,28.0,200.0,7500.0,21000.0,4200000.0,-,0.015,USD
2024-11-25 14:00:00,35,0.55,20.0,700.0,9000.0,61000.0,36500000.0,-,0.03,GHS
2024-11-25 14:00:00,36,0.6,10.0,700.0,9000.0,11000.0,7000000.0,-,0.05,GHS
2024-11-25 14:00:00,37,0.5,24.0,400.0,9500.0,1000.0,34100000.0,-,0.035,GHS
2024-11-25 14:00:00,41,0.6,18.0,100.0,4000.0,21000.0,6100000.0,-,0.045,MXN
2024-11-25 14:00:00,41,0.75,28.0,800.0,3000.0,1000.0,15900000.0,-,0.027,MXN
2024-11-25 14:00:00,42,0.75,8.0,400.0,5500.0,1000.0,18900000.0,-,0.03,MXN
2024-11-25 14:00:00,43,0.75,24.0,400.0,8500.0,41000.0,9600000.0,-,0.027,PEN
2024-11-25 14:00:00,47,0.7,8.0,100.0,4500.0,31000.0,22200000.0,-,0.045,PEN
2024-11-25 15:00:00,1,0.75,16.0,400.0,5000.0,51000.0,13700000.0,-,0.045,UZS
2024-11-25 15:00:00,2,0.65,26.0,600.0,7000.0,81000.0,32200000.0,-,0.04,RUB
2024-11-25 15:00:00,6,0.6,26.0,200.0,6000.0,11000.0,24200000.0,-,0.03,AZN
2024-11-25 15:00:00,10,0.6,8.0,800.0,8500.0,41000.0,10300000.0,-,0.03,TRY
2024-11-25 15:00:00,11,0.75,18.0,300.0,4000.0,1000.0,11100000.0,-,0.03,TRY
2024-11-25 15:00:00,13,0.5,12.0,200.0,9500.0,51000.0,14900000.0,-,0.04,KZT
2024-11-25 15:00:00,15,0.55,22.0,800.0,8000.0,1000.0,27200000.0,-,0.027,BRL
2024-11-25 15:00:00,14,0.75,18.0,800.0,9500.0,21000.0,25200000.0,-,0.015,BRL
2024-11-25 15:00:00,18,0.7,12.0,400.0,3500.0,21000.0,31800000.0,-,0.045,EUR
2024-11-25 15:00:00,17,0.55,18.0,600.0,9500.0,61000.0,34600000.0,-,0.05,EUR
2024-11-25 15:00:00,18,0.7,22.0,300.0,7500.0,41000.0,37600000.0,-,0.035,EUR
2024-11-25 15:00:00,23,0.75,20.0,100.0,8500.0,61000.0,17300000.0,-,0.035,JPY
2024-11-25 15:00:00,29,0.75,28.0,900.0,5500.0,21000.0,11800000.0,-,0.045,USD
2024-11-25 15:00:00,29,0.6,24.0,100.0,7500.0,91000.0,3400000.0,-,0.045,USD
2024-11-25 15:00:00,37,0.6,14.0,300.0,6500.0,51000.0,36400000.0,-,0.015,GHS
2024-11-25 15:00:00,37,0.6,24.0,200.0,9000.0,41000.0,31500000.0,-,0.045,GHS
2024-11-25 15:00:00,39,0.55,18.0,600.0,4500.0,41000.0,23600000.0,-,0.015,MXN
2024-11-25 15:00:00,44,0.75,18.0,500.0,6000.0,91000.0,20700000.0,-,0.027,PEN
2024-11-25 16:00:00,3,0.55,10.0,900.0,4500.0,91000.0,22200000.0,-,0.015,RUB
2024-11-25 16:00:00,3,0.65,20.0,100.0,6000.0,61000.0,24800000.0,-,0.027,RUB
2024-11-25 16:00:00,4,0.7,24.0,500.0,9500.0,91000.0,34700000.0,-,0.035,RUB
2024-11-25 16:00:00,10,0.6,16.0,800.0,8000.0,51000.0,4700000.0,-,0.035,TRY
2024-11-25 16:00:00,10,0.7,8.0,300.0,8500.0,81000.0,18900000.0,-,0.04,TRY
2024-11-25 16:00:00,13,0.7,20.0,600.0,6000.0,41000.0,34900000.0,-,0.03,KZT
2024-11-25 16:00:00,15,0.65,28.0,600.0,5500.0,61000.0,27200000.0,-,0.045,BRL
2024-11-25 16:00:00,16,0.6,16.0,400.0,5000.0,21000.0,35400000.0,-,0.035,BRL
2024-11-25 16:00:00,17,0.5,12.0,700.0,5500.0,61000.0,8200000.0,-,0.045,EUR
2024-11-25 16:00:00,22,0.65,20.0,300.0,8000.0,71000.0,21800000.0,-,0.035,JPY
2024-11-25 16:00:00,25,0.6,28.0,100.0,6500.0,31000.0,3000000.0,-,0.045,AUD
2024-11-25 16:00:00,24,0.7,8.0,600.0,3000.0,21000.0,15400000.0,-,0.027,AUD
2024-11-25 16:00:00,26,0.75,18.0,100.0,3000.0,81000.0,39600000.0,-,0.05,MYR
2024-11-25 16:00:00,33,0.7,28.0,900.0,8500.0,31000.0,2600000.0,-,0.035,USD
2024-11-25 16:00:00,33,0.75,10.0,500.0,5500.0,41000.0,11800000.0,-,0.03,USD
2024-11-25 16:00:00,29,0.55,22.0,600.0,3000.0,71000.0,12800000.0,-,0.03,USD
2024-11-25 16:00:00,34,0.6,20.0,900.0,6500.0,51000.0,24900000.0,-,0.045,GHS
2024-11-25 16:00:00,39,0.5,24.0,900.0,3500.0,91000.0,26300000.0,-,0.027,MXN
2024-11-25 16:00:00,47,0.65,8.0,800.0,4000.0,91000.0,11200000.0,-,0.04,PEN
2024-11-25 16:00:00,44,0.65,12.0,500.0,7000.0,1000.0,5000000.0,-,0.015,PEN
2024-11-25 17:00:00,0,0.65,12.0,300.0,7500.0,11000.0,11200000.0,-,0.05,UZS
2024-11-25 17:00:00,2,0.7,24.0,600.0,8000.0,81000.0,19300000.0,-,0.03,RUB
2024-11-25 17:00:00,9,0.55,18.0,600.0,9500.0,81000.0,24400000.0,-,0.027,AZN
2024-11-25 17:00:00,9,0.6,22.0,800.0,8000.0,71000.0,27000000.0,-,0.035,AZN
2024-11-25 17:00:00,12,0.55,18.0,900.0,5500.0,51000.0,17800000.0,-,0.045,TRY
2024-11-25 17:00:00,11,0.65,20.0,500.0,3500.0,91000.0,37600000.0,-,0.035,TRY
2024-11-25 17:00:00,15,0.75,18.0,800.0,8000.0,91000.0,31600000.0,-,0.03,BRL
2024-11-25 17:00:00,20,0.55,16.0,900.0,6500.0,51000.0,3800000.0,-,0.045,PHP
2024-11-25 17:00:00,21,0.5,12.0,900.0,5500.0,81000.0,2900000.0,-,0.035,JPY
2024-11-25 17:00:00,26,0.5,8.0,700.0,3500.0,11000.0,38500000.0,-,0.03,MYR
2024-11-25 17:00:00,29,0.75,26.0,100.0,4000.0,11000.0,18500000.0,-,0.035,USD
2024-11-25 17:00:00,30,0.75,8.0,300.0,9000.0,91000.0,36400000.0,-,0.035,USD
2024-11-25 17:00:00,29,0.55,16.0,100.0,7000.0,31000.0,10000000.0,-,0.05,USD
2024-11-25 17:00:00,34,0.55,10.0,400.0,7000.0,41000.0,19200000.0,-,0.05,GHS
2024-11-25 17:00:00,39,0.75,26.0,600.0,8000.0,81000.0,21700000.0,-,0.045,MXN
2024-11-25 17:00:00,44,0.55,20.0,800.0,3000.0,11000.0,25600000.0,-,0.045,PEN
2024-11-25 17:00:00,45,0.65,16.0,500.0,7000.0,81000.0,30600000.0,-,0.035,PEN
2024-11-25 17:00:00,45,0.6,20.0,400.0,5500.0,21000.0,37700000.0,-,0.03,PEN
2024-11-25 18:00:00,1,0.65,12.0,900.0,8000.0,61000.0,4900000.0,-,0.04,UZS
2024-11-25 18:00:00,5,0.7,10.0,400.0,5000.0,31000.0,2400000.0,-,0.04,RUB
2024-11-25 18:00:00,5,0.65,18.0,200.0,6500.0,51000.0,12300000.0,-,0.015,RUB
2024-11-25 18:00:00,3,0.6,22.0,200.0,9500.0,61000.0,9100000.0,-,0.015,RUB
2024-11-25 18:00:00,6,0.55,16.0,800.0,3000.0,61000.0,21200000.0,-,0.035,AZN
2024-11-25 18:00:00,9,0.5,26.0,400.0,4500.0,51000.0,33400000.0,-,0.04,AZN
2024-11-25 18:00:00,12,0.6,26.0,500.0,7000.0,41000.0,25500000.0,-,0.03,TRY
2024-11-25 18:00:00,10,0.5,28.0,500.0,3000.0,51000.0,16400000.0,-,0.05,TRY
2024-11-25 18:00:00,15,0.6,12.0,600.0,8500.0,21000.0,2100000.0,-,0.045,BRL
2024-11-25 18:00:00,19,0.6,28.0,300.0,9000.0,91000.0,2700000.0,-,0.027,EUR
2024-11-25 18:00:00,20,0.75,28.0,800.0,7000.0,81000.0,38900000.0,-,0.05,PHP
2024-11-25 18:00:00,22,0.65,20.0,100.0,4000.0,91000.0,39200000.0,-,0.04,JPY
2024-11-25 18:00:00,25,0.65,20.0,900.0,5500.0,41000.0,6100000.0,-,0.03,AUD
2024-11-25 18:00:00,28,0.75,18.0,900.0,5500.0,61000.0,28400000.0,-,0.04,MYR
2024-11-25 18:00:00,33,0.5,24.0,800.0,7500.0,1000.0,30000000.0,-,0.045,USD
2024-11-25 18:00:00,29,0.75,18.0,700.0,9000.0,21000.0,36100000.0,-,0.015,USD
2024-11-25 18:00:00,40,0.6,14.0,400.0,5500.0,21000.0,15500000.0,-,0.035,MXN
2024-11-25 18:00:00,41,0.65,12.0,500.0,7000.0,1000.0,29900000.0,-,0.03,MXN
2024-11-25 18:00:00,41,0.75,14.0,700.0,7000.0,21000.0,5600000.0,-,0.015,MXN
2024-11-25 18:00:00,46,0.6,18.0,900.0,7500.0,31000.0,20300000.0,-,0.027,PEN
2024-11-25 18:00:00,45,0.7,14.0,800.0,4000.0,91000.0,29300000.0,-,0.04,PEN
2024-11-25 18:00:00,47,0.75,16.0,700.0,5500.0,41000.0,35900000.0,-,0.03,PEN
2024-11-25 19:00:00,4,0.65,18.0,900.0,5000.0,71000.0,38000000.0,-,0.05,RUB
2024-11-25 19:00:00,5,0.5,22.0,200.0,9000.0,11000.0,35900000.0,-,0.045,RUB
2024-11-25 19:00:00,7,0.75,26.0,800.0,7000.0,21000.0,38700000.0,-,0.045,AZN
2024-11-25 19:00:00,7,0.6,8.0,100.0,3000.0,21000.0,39500000.0,-,0.045,AZN
2024-11-25 19:00:00,11,0.55,26.0,400.0,8000.0,71000.0,2400000.0,-,0.015,TRY
2024-11-25 19:00:00,19,0.6,12.0,700.0,5000.0,71000.0,35100000.0,-,0.027,EUR
2024-11-25 19:00:00,22,0.65,18.0,700.0,4000.0,71000.0,26100000.0,-,0.045,JPY
2024-11-25 19:00:00,23,0.65,12.0,600.0,4500.0,51000.0,14300000.0,-,0.04,JPY
2024-11-25 19:00:00,28,0.75,10.0,200.0,3000.0,91000.0,24500000.0,-,0.04,MYR
2024-11-25 19:00:00,27,0.75,22.0,600.0,3500.0,31000.0,6700000.0,-,0.035,MYR
2024-11-25 19:00:00,29,0.65,12.0,700.0,8000.0,1000.0,1400000.0,-,0.03,USD
2024-11-25 19:00:00,32,0.5,18.0,100.0,6000.0,11000.0,31600000.0,-,0.04,USD
2024-11-25 19:00:00,36,0.75,8.0,300.0,7500.0,81000.0,4000000.0,-,0.03,GHS
2024-11-25 19:00:00,35,0.55,26.0,100.0,8000.0,41000.0,27400000.0,-,0.015,GHS
2024-11-25 19:00:00,45,0.75,22.0,300.0,8000.0,11000.0,15600000.0,-,0.015,PEN
2024-11-25 20:00:00,0,0.65,24.0,300.0,8000.0,11000.0,21700000.0,-,0.05,UZS
2024-11-25 20:00:00,2,0.55,16.0,400.0,7500.0,11000.0,10100000.0,-,0.035,RUB
2024-11-25 20:00:00,3,0.65,24.0,700.0,9500.0,31000.0,29700000.0,-,0.03,RUB
2024-11-25 20:00:00,7,0.75,26.0,900.0,5500.0,71000.0,9000000.0,-,0.03,AZN
2024-11-25 20:00:00,9,0.65,18.0,300.0,5000.0,41000.0,3400000.0,-,0.015,AZN
2024-11-25 20:00:00,13,0.55,14.0,500.0,4000.0,1000.0,27600000.0,-,0.03,KZT
2024-11-25 20:00:00,14,0.5,18.0,900.0,9500.0,51000.0,23600000.0,-,0.04,BRL
2024-11-25 20:00:00,19,0.7,12.0,800.0,4000.0,71000.0,28600000.0,-,0.045,EUR
2024-11-25 20:00:00,22,0.6,10.0,600.0,8000.0,81000.0,8400000.0,-,0.015,JPY
2024-11-25 20:00:00,25,0.7,20.0,600.0,8000.0,1000.0,17600000.0,-,0.05,AUD
2024-11-25 20:00:00,26,0.7,26.0,900.0,5000.0,21000.0,3600000.0,-,0.045,MYR
2024-11-25 20:00:00,26,0.6,24.0,200.0,7000.0,11000.0,28200000.0,-,0.05,MYR
2024-11-25 20:00:00,30,0.6,20.0,300.0,7500.0,61000.0,36000000.0,-,0.045,USD
2024-11-25 20:00:00,34,0.65,10.0,900.0,3000.0,31000.0,20300000.0,-,0.045,GHS
2024-11-25 20:00:00,34,0.65,10.0,700.0,5000.0,81000.0,12300000.0,-,0.035,GHS
2024-11-25 20:00:00,42,0.75,20.0,300.0,4000.0,21000.0,25000000.0,-,0.03,MXN
2024-11-25 20:00:00,39,0.65,26.0,700.0,9500.0,21000.0,35500000.0,-,0.027,MXN
2024-11-25 20:00:00,40,0.75,16.0,900.0,8500.0,1000.0,15900000.0,-,0.05,MXN
2024-11-25 20:00:00,47,0.65,8.0,500.0,8500.0,61000.0,28400000.0,-,0.03,PEN
2024-11-25 20:00:00,44,0.5,18.0,200.0,8000.0,1000.0,23500000.0,-,0.04,PEN
2024-11-25 21:00:00,0,0.6,14.0,400.0,6500.0,1000.0,5000000.0,-,0.035,UZS
2024-11-25 21:00:00,2,0.55,8.0,800.0,8000.0,81000.0,16500000.0,-,0.027,RUB
2024-11-25 21:00:00,7,0.5,16.0,700.0,8000.0,51000.0,1000000.0,-,0.05,AZN
2024-11-25 21:00:00,8,0.6,16.0,500.0,6500.0,1000.0,11200000.0,-,0.015,AZN
2024-11-25 21:00:00,6,0.7,20.0,800.0,3500.0,91000.0,19200000.0,-,0.04,AZN
2024-11-25 21:00:00,10,0.7,16.0,400.0,3500.0,91000.0,20400000.0,-,0.03,TRY
2024-11-25 21:00:00,14,0.65,22.0,400.0,8500.0,31000.0,35200000.0,-,0.027,BRL
2024-11-25 21:00:00,14,0.5,22.0,500.0,5000.0,1000.0,18900000.0,-,0.045,BRL
2024-11-25 21:00:00,17,0.75,8.0,800.0,3500.0,91000.0,5100000.0,-,0.05,EUR
2024-11-25 21:00:00,21,0.55,18.0,300.0,9000.0,11000.0,29000000.0,-,0.03,JPY
2024-11-25 21:00:00,26,0.5,28.0,800.0,3500.0,11000.0,15000000.0,-,0.05,MYR
2024-11-25 21:00:00,32,0.5,18.0,400.0,5000.0,31000.0,13400000.0,-,0.03,USD
2024-11-25 21:00:00,29,0.5,8.0,200.0,8500.0,41000.0,18200000.0,-,0.035,USD
2024-11-25 21:00:00,32,0.5,20.0,800.0,9500.0,1000.0,9800000.0,-,0.035,USD
2024-11-25 21:00:00,36,0.5,14.0,300.0,6000.0,21000.0,9900000.0,-,0.05,GHS
2024-11-25 21:00:00,38,0.5,24.0,800.0,4500.0,21000.0,32700000.0,-,0.035,GHS
2024-11-25 21:00:00,44,0.75,12.0,800.0,8500.0,11000.0,36200000.0,-,0.04,PEN
